cutoff_score,department,college,community,ex_serviceman,sports,differently_abled
94.5,IT,1505,BC,no,no,no
94,CS,1505,MBC/DNC,no,no,no
94,AE,1505,BC,no,no,no
93.5,CE,1505,BC,no,no,no
93,CS,1505,BC,no,no,no
91.5,AE,1505,BC,no,no,no
90.5,CS,1505,BC,no,no,no
90.5,IT,1505,BC,no,no,no
90.5,ME,1505,MBC/DNC,no,no,no
90,CS,1505,MBC/DNC,no,no,no
89.5,CS,1505,MBC/DNC,no,no,no
87.75,CE,1505,MBC/DNC,no,no,no
87.5,EC,1505,OC,no,no,no
87.5,CS,1505,BC,no,no,no
87.5,CS,1505,BC,no,no,no
85.5,EC,1505,MBC/DNC,no,no,no
84.5,CS,1505,SC,no,no,no
84,EE,1505,MBC/DNC,no,no,no
84,ME,1505,BCM,no,no,no
82.5,IT,1505,BC,no,no,no
82,IT,1505,BC,no,no,no
80.5,ME,1505,MBC/DNC,no,no,no
80,CS,1505,MBC/DNC,no,no,no
80,IT,1505,SC,no,no,no
80,ME,1505,BCM,no,no,no
149,CS,1506,MBC/DNC,no,no,no
90,EC,1506,SC,no,no,no
87.75,CE,1506,MBC/DNC,no,no,no
189.5,CS,1507,BC,no,no,no
183,CS,1507,BC,no,no,no
172.5,CS,1507,MBC/DNC,no,no,no
152,IT,1507,BC,no,no,no
144,CS,1507,MBC/DNC,no,no,no
137,CS,1507,MBC/DNC,no,no,no
135,IT,1507,BC,no,no,no
132,CS,1507,BC,no,no,no
121.5,IT,1507,SC,no,no,no
121.5,IT,1507,SC,no,no,no
119.5,IT,1507,BC,no,no,no
116.5,CS,1507,OC,no,no,no
116,IT,1507,MBC/DNC,no,no,no
116,IT,1507,SC,no,no,no
113,CS,1507,BC,no,no,no
112.5,EC,1507,BC,no,no,no
112,EE,1507,MBC/DNC,no,no,no
110,CS,1507,BC,no,no,no
109,CS,1507,MBC/DNC,no,no,no
106,IT,1507,BC,no,no,no
104.5,IT,1507,MBC/DNC,no,no,no
103,CS,1507,BC,no,no,no
102.5,CS,1507,BC,no,no,no
101.5,CS,1507,MBC/DNC,no,no,no
99,IT,1507,BC,no,no,no
99,IT,1507,MBC/DNC,no,no,no
95.5,EC,1507,BC,no,no,no
95,CS,1507,BC,no,no,no
93.5,CS,1507,BC,no,no,no
93,CS,1507,BC,no,no,no
90,CS,1507,BC,no,no,no
89.5,CS,1507,MBC/DNC,no,no,no
89,CS,1507,MBC/DNC,no,no,no
89,IT,1507,MBC/DNC,no,no,no
86.5,IT,1507,BC,no,no,no
81,IT,1507,MBC/DNC,no,no,no
80.5,ME,1507,MBC/DNC,no,no,no
80,CS,1507,SC,no,no,no
79.5,ME,1507,BC,no,no,no
171.5,EE,1508,MBC/DNC,no,no,no
171,AG,1508,SC,no,no,no
169.5,AG,1508,MBC/DNC,no,no,no
169,AG,1508,BC,no,no,no
165,AG,1508,BCM,no,no,no
163,AG,1508,BC,no,no,no
161.5,CS,1508,BC,no,no,no
159.5,AG,1508,BC,no,no,no
158.5,PD,1508,MBC/DNC,no,no,no
157,AG,1508,MBC/DNC,no,no,no
156,AG,1508,BC,no,no,no
155.5,PD,1508,MBC/DNC,no,no,no
155,PD,1508,SC,no,no,no
154,AG,1508,BC,no,no,no
151.5,AG,1508,MBC/DNC,no,no,no
145.5,AG,1508,BC,no,no,no
143,AG,1508,MBC/DNC,no,no,no
142.5,AG,1508,BCM,no,no,no
142,AG,1508,BC,no,no,no
141,AG,1508,MBC/DNC,no,no,no
139.5,PD,1508,BC,no,no,no
139.5,AG,1508,BC,no,no,no
133.5,ME,1508,BC,no,no,no
133.5,ME,1508,OC,no,no,no
133.5,AG,1508,SC,no,no,no
133,CS,1508,BC,no,no,no
133,AG,1508,MBC/DNC,no,no,no
133,CS,1508,MBC/DNC,no,no,no
133,AG,1508,MBC/DNC,no,no,no
132,ME,1508,BC,no,no,no
132,AG,1508,BC,no,no,no
131,ME,1508,BC,no,no,no
130,CS,1508,BCM,no,no,no
130,AG,1508,BC,no,no,no
129.5,AG,1508,BC,no,no,no
129,CS,1508,BC,no,no,no
128.5,EE,1508,BC,no,no,no
128,CS,1508,OC,no,no,no
127.5,CS,1508,BC,no,no,no
127,AG,1508,MBC/DNC,no,no,no
125.5,ME,1508,BC,no,no,no
124.5,ME,1508,BC,no,no,no
123,AG,1508,SC,no,no,no
123,AG,1508,BC,no,no,no
122,AG,1508,MBC/DNC,no,no,no
120.5,AG,1508,BC,no,no,no
119.5,AG,1508,SC,no,no,no
119,AG,1508,MBC/DNC,no,no,no
118.5,EE,1508,MBC/DNC,no,no,no
117.5,CS,1508,MBC/DNC,no,no,no
116.5,ME,1508,MBC/DNC,no,no,no
116.5,CS,1508,MBC/DNC,no,no,no
115.75,EE,1508,SC,no,no,no
115.5,EE,1508,BC,no,no,no
148.5,AG,1508,MBC/DNC,no,no,no
142.25,CS,1508,OC,no,no,no
140,EE,1508,BC,no,no,no
130,CS,1508,BCM,no,no,no
114,AG,1508,MBC/DNC,no,no,no
113.5,PD,1508,BC,no,no,no
113,CS,1508,MBC/DNC,no,no,no
111.5,AG,1508,BC,no,no,no
111.5,ME,1508,BC,no,no,no
111,CS,1508,BC,no,no,no
109,CS,1508,BC,no,no,no
109,EE,1508,MBC/DNC,no,no,no
107.5,CS,1508,SC,no,no,no
107.5,PD,1508,BCM,no,no,no
106.5,CS,1508,BC,no,no,no
106.5,CS,1508,SC,no,no,no
106,CS,1508,SC,no,no,no
105,CS,1508,BC,no,no,no
104.5,AG,1508,BC,no,no,no
104.5,AG,1508,BC,no,no,no
104.5,AG,1508,SC,no,no,no
104.5,CS,1508,BC,no,no,no
102,CS,1508,BC,no,no,no
101.5,CS,1508,BC,no,no,no
101.5,EE,1508,BCM,no,no,no
101.5,EE,1508,BC,no,no,no
100,CS,1508,SC,no,no,no
99.5,ME,1508,BC,no,no,no
99,ME,1508,BC,no,no,no
99,ME,1508,MBC/DNC,no,no,no
99,ME,1508,MBC/DNC,no,no,no
98,EE,1508,BC,no,no,no
97,AG,1508,SC,no,no,no
97,CS,1508,MBC/DNC,no,no,no
95.5,CS,1508,BC,no,no,no
95.5,CS,1508,BC,no,no,no
95,CS,1508,BC,no,no,no
94.5,ME,1508,SC,no,no,no
94.5,PD,1508,MBC/DNC,no,no,no
93.5,ME,1508,MBC/DNC,no,no,no
93.5,CS,1508,SC,no,no,no
93,EE,1508,MBC/DNC,no,no,no
90,CS,1508,BCM,no,no,no
88.5,AG,1508,SC,no,no,no
87,ME,1508,MBC/DNC,no,no,no
86.5,CS,1508,SC,no,no,no
86,EE,1508,BC,no,no,no
83.5,EE,1508,SC,no,no,no
83.5,ME,1508,BC,no,no,no
82.5,EE,1508,BC,no,no,no
82.5,ME,1508,BC,no,no,no
81,PD,1508,BCM,no,no,no
80.5,EE,1508,BCM,no,no,no
80,EE,1508,BC,no,no,no
80,CS,1508,MBC/DNC,no,no,no
171,CS,1509,BC,no,no,no
167,EE,1509,BC,no,no,no
164,IT,1509,BC,no,no,no
163,CS,1509,OC,no,no,no
161,IT,1509,BC,no,no,no
157,EC,1509,SC,no,no,no
155,CS,1509,BC,no,no,no
154.5,CS,1509,BC,no,no,no
150.5,EC,1509,BC,no,no,no
147.5,CS,1509,MBC/DNC,no,no,no
144,CS,1509,SC,no,no,no
144,CS,1509,BC,no,no,no
142.5,CS,1509,MBC/DNC,no,no,no
142.5,IT,1509,BC,no,no,no
142,IT,1509,SC,no,no,no
141.5,IT,1509,SC,no,no,no
140.5,CS,1509,BC,no,no,no
139.5,CS,1509,SC,no,no,no
139,IT,1509,MBC/DNC,no,no,no
138.5,IT,1509,BC,no,no,no
134.5,IT,1509,MBC/DNC,no,no,no
134.5,EI,1509,BC,no,no,no
133,CS,1509,BC,no,no,no
132.5,IT,1509,BC,no,no,no
131.5,EC,1509,BC,no,no,no
131,CS,1509,BC,no,no,no
130.5,CS,1509,OC,no,no,no
128,IT,1509,OC,no,no,no
128,IT,1509,BC,no,no,no
127.5,CS,1509,OC,no,no,no
127,EC,1509,MBC/DNC,no,no,no
126.5,CS,1509,MBC/DNC,no,no,no
124,CS,1509,MBC/DNC,no,no,no
124,CS,1509,MBC/DNC,no,no,no
123,IT,1509,MBC/DNC,no,no,no
123,CS,1509,BC,no,no,no
122.5,CS,1509,SC,no,no,no
122.5,CS,1509,BC,no,no,no
122,ME,1509,BC,no,no,no
121.5,CS,1509,MBC/DNC,no,no,no
120.5,CS,1509,BCM,no,no,no
120.5,CS,1509,BC,no,no,no
119.5,EC,1509,BC,no,no,no
119.5,EC,1509,MBC/DNC,no,no,no
119.5,CS,1509,BC,no,no,no
119,IT,1509,BC,no,no,no
118,CS,1509,BC,no,no,no
118,IT,1509,OC,no,no,no
117.5,IT,1509,BC,no,no,no
117,IT,1509,BC,no,no,no
117,CS,1509,BC,no,no,no
116,ME,1509,BC,no,no,no
115.5,IT,1509,BC,no,no,no
115,CS,1509,BC,no,no,no
137.5,CS,1509,BC,no,no,no
135,ME,1509,MBC/DNC,no,no,no
133.5,CE,1509,OC,no,no,no
133,EC,1509,OC,no,no,no
131,CS,1509,MBC/DNC,no,no,no
130,EC,1509,BCM,no,no,no
129.5,CS,1509,BC,no,no,no
126,IT,1509,SC,no,no,no
117.5,CS,1509,MBC/DNC,no,no,no
114.5,CS,1509,SC,no,no,no
114,CS,1509,MBC/DNC,no,no,no
113.5,ME,1509,SC,no,no,no
113.5,CS,1509,BC,no,no,no
113.5,CS,1509,MBC/DNC,no,no,no
113,CS,1509,BC,no,no,no
112,CS,1509,MBC/DNC,no,no,no
111.5,EC,1509,OC,no,no,no
111,CS,1509,BC,no,no,no
110,IT,1509,BCM,no,no,no
110,EC,1509,BC,no,no,no
109.5,EE,1509,SC,no,no,no
109.5,EC,1509,BC,no,no,no
108.5,CS,1509,MBC/DNC,no,no,no
107.5,IT,1509,SC,no,no,no
107.5,ME,1509,MBC/DNC,no,no,no
107,IT,1509,SC,no,no,no
106.5,EC,1509,BC,no,no,no
106.5,CS,1509,MBC/DNC,no,no,no
106,EC,1509,BC,no,no,no
105.5,CS,1509,BC,no,no,no
104.5,IT,1509,BC,no,no,no
104,CS,1509,BC,no,no,no
103.5,CS,1509,BC,no,no,no
103.5,EC,1509,BC,no,no,no
103,CS,1509,BC,no,no,no
102.5,EC,1509,BC,no,no,no
102,CS,1509,BCM,no,no,no
101,CS,1509,MBC/DNC,no,no,no
101,IT,1509,BC,no,no,no
100.5,IT,1509,BC,no,no,no
100.5,CS,1509,SC,no,no,no
100.5,CS,1509,SCA,no,no,no
100,EC,1509,SC,no,no,no
100,IT,1509,SC,no,no,no
99.5,IT,1509,MBC/DNC,no,no,no
99.5,CS,1509,SC,no,no,no
99,CS,1509,SC,no,no,no
98,CS,1509,SC,no,no,no
97.5,IT,1509,MBC/DNC,no,no,no
96.5,ME,1509,BC,no,no,no
96.5,IT,1509,MBC/DNC,no,no,no
95.5,ME,1509,BCM,no,no,no
95,IT,1509,BC,no,no,no
95,IT,1509,BC,no,no,no
93,EC,1509,BC,no,no,no
92.5,IT,1509,MBC/DNC,no,no,no
92,IT,1509,BCM,no,no,no
91.5,IT,1509,MBC/DNC,no,no,no
91.5,IT,1509,SC,no,no,no
90,EC,1509,BC,no,no,no
90,IT,1509,MBC/DNC,no,no,no
90,EC,1509,BCM,no,no,no
89.5,EE,1509,BC,no,no,no
89.5,ME,1509,SC,no,no,no
88.5,EC,1509,BC,no,no,no
87.5,CS,1509,MBC/DNC,no,no,no
87,IT,1509,SC,no,no,no
86.5,IT,1509,SCA,no,no,no
84.5,EC,1509,BC,no,no,no
84,ME,1509,SC,no,no,no
83.5,EC,1509,SC,no,no,no
83,ME,1509,BC,no,no,no
82,EC,1509,SC,no,no,no
81,CE,1509,BC,no,no,no
81,CS,1509,MBC/DNC,no,no,no
80.5,CS,1509,MBC/DNC,no,no,no
80,IT,1509,MBC/DNC,no,no,no
80,IT,1509,BC,no,no,no
80,IT,1509,BCM,no,no,no
146,ME,1510,BCM,no,no,no
144,CS,1510,SC,no,no,no
137,EE,1510,MBC/DNC,no,no,no
132.5,EC,1510,BCM,no,no,no
131,CS,1510,BC,no,no,no
126,EE,1510,MBC/DNC,no,no,no
125,EC,1510,BC,no,no,no
121.5,EC,1510,MBC/DNC,no,no,no
120.5,ME,1510,BC,no,no,no
118.5,EC,1510,SC,no,no,no
117,EE,1510,MBC/DNC,no,no,no
133,CS,1510,MBC/DNC,no,no,no
123,CS,1510,SC,no,no,no
114.5,CS,1510,BCM,no,no,no
113.5,EE,1510,SC,no,no,no
113,CS,1510,BC,no,no,no
111.5,CS,1510,MBC/DNC,no,no,no
110,ME,1510,BCM,no,no,no
109.5,EE,1510,MBC/DNC,no,no,no
108.5,EC,1510,MBC/DNC,no,no,no
108,CS,1510,BC,no,no,no
105,CS,1510,SC,no,no,no
103,EC,1510,BC,no,no,no
100.5,CS,1510,BCM,no,no,no
99.5,ME,1510,SC,no,no,no
97.5,CS,1510,MBC/DNC,no,no,no
95.5,CS,1510,MBC/DNC,no,no,no
95,CS,1510,SC,no,no,no
93.5,CS,1510,BC,no,no,no
92.5,EC,1510,BC,no,no,no
91,CS,1510,BCM,no,no,no
90,CS,1510,BCM,no,no,no
89.5,CE,1510,MBC/DNC,no,no,no
89,CS,1510,SC,no,no,no
86.5,CE,1510,BCM,no,no,no
86,EC,1510,BC,no,no,no
85,CE,1510,BC,no,no,no
84.5,ME,1510,BC,no,no,no
84.5,CS,1510,SC,no,no,no
83,CS,1510,BC,no,no,no
82.5,ME,1510,BC,no,no,no
82.5,CS,1510,BCM,no,no,no
82,ME,1510,BC,no,no,no
80,CS,1510,BC,no,no,no
80,EE,1510,MBC/DNC,no,no,no
78.5,EE,1510,MBC/DNC,no,no,no
185.75,EE,1512,BC,no,no,no
171.5,ME,1512,MBC/DNC,no,no,no
144,CS,1512,BC,no,no,no
142,CS,1512,SC,no,no,no
141.5,IT,1512,BC,no,no,no
140.5,EC,1512,BCM,no,no,no
137.5,CS,1512,MBC/DNC,no,no,no
133.5,CS,1512,MBC/DNC,no,no,no
133,EE,1512,MBC/DNC,no,no,no
130.5,IT,1512,MBC/DNC,no,no,no
127.5,EE,1512,SC,no,no,no
125.5,EE,1512,MBC/DNC,no,no,no
122,EE,1512,MBC/DNC,no,no,no
119.5,CS,1512,MBC/DNC,no,no,no
118.5,EC,1512,SC,no,no,no
117.5,EC,1512,BC,no,no,no
116.5,EC,1512,BC,no,no,no
116.5,ME,1512,MBC/DNC,no,no,no
115,CS,1512,MBC/DNC,no,no,no
115,EE,1512,MBC/DNC,no,no,no
141,ME,1512,MBC/DNC,no,no,no
116,EE,1512,MBC/DNC,no,no,no
113,CS,1512,BC,no,no,no
113,CS,1512,BC,no,no,no
112.5,IT,1512,BCM,no,no,no
109.5,EE,1512,MBC/DNC,no,no,no
109,EC,1512,BC,no,no,no
109,CS,1512,MBC/DNC,no,no,no
108.5,EC,1512,MBC/DNC,no,no,no
108,CS,1512,MBC/DNC,no,no,no
107.5,CS,1512,MBC/DNC,no,no,no
107,EC,1512,BC,no,no,no
107,ME,1512,MBC/DNC,no,no,no
106.5,EC,1512,MBC/DNC,no,no,no
105,IT,1512,BC,no,no,no
105,CS,1512,OC,no,no,no
104.5,IT,1512,MBC/DNC,no,no,no
103.5,IT,1512,BC,no,no,no
101.5,CS,1512,BC,no,no,no
91,ME,1512,MBC/DNC,no,no,no
90.5,IT,1512,BC,no,no,no
90,ME,1512,MBC/DNC,no,no,no
87.5,CS,1512,MBC/DNC,no,no,no
87.5,IT,1512,SCA,no,no,no
87,CS,1512,SCA,no,no,no
87,EE,1512,BC,no,no,no
84.5,EC,1512,SC,no,no,no
80,ME,1512,BC,no,no,no
173,ME,1513,MBC/DNC,no,no,no
168.5,CS,1513,MBC/DNC,no,no,no
155.5,ME,1513,MBC/DNC,no,no,no
145,ME,1513,BC,no,no,no
141,EC,1513,BC,no,no,no
139.5,EC,1513,BC,no,no,no
139,EE,1513,SCA,no,no,no
137,ME,1513,BC,no,no,no
137,EC,1513,SC,no,no,no
134,EE,1513,BC,no,no,no
132,IT,1513,BC,no,no,no
131.5,IT,1513,MBC/DNC,no,no,no
131,IT,1513,BC,no,no,no
130,IT,1513,MBC/DNC,no,no,no
125.5,CS,1513,BC,no,no,no
123,EC,1513,SC,no,no,no
120.5,ME,1513,BC,no,no,no
119,CS,1513,SCA,no,no,no
118,IT,1513,BC,no,no,no
116.5,EE,1513,MBC/DNC,no,no,no
116.5,ME,1513,MBC/DNC,no,no,no
115.5,EC,1513,BC,no,no,no
115,IT,1513,MBC/DNC,no,no,no
113.5,EC,1513,MBC/DNC,no,no,no
112.5,CS,1513,BC,no,no,no
112.5,CE,1513,MBC/DNC,no,no,no
112,CS,1513,BC,no,no,no
112,ME,1513,MBC/DNC,no,no,no
111.5,CS,1513,MBC/DNC,no,no,no
108.5,IT,1513,MBC/DNC,no,no,no
108,IT,1513,SC,no,no,no
107.5,ME,1513,MBC/DNC,no,no,no
106.5,CS,1513,BC,no,no,no
106,IT,1513,SC,no,no,no
106,EE,1513,MBC/DNC,no,no,no
105.5,ME,1513,MBC/DNC,no,no,no
104.5,IT,1513,SC,no,no,no
102,ME,1513,SC,no,no,no
101.5,CE,1513,MBC/DNC,no,no,no
97.5,IT,1513,SC,no,no,no
97.5,ME,1513,SC,no,no,no
97.5,CS,1513,SC,no,no,no
95,CS,1513,SC,no,no,no
95,CS,1513,MBC/DNC,no,no,no
94.5,ME,1513,MBC/DNC,no,no,no
94,IT,1513,SC,no,no,no
93.5,IT,1513,BC,no,no,no
92.5,EE,1513,MBC/DNC,no,no,no
92.5,ME,1513,MBC/DNC,no,no,no
92,EC,1513,SC,no,no,no
92,CS,1513,MBC/DNC,no,no,no
92,EC,1513,SC,no,no,no
91.5,CS,1513,BC,no,no,no
90,IT,1513,MBC/DNC,no,no,no
88.5,EC,1513,MBC/DNC,no,no,no
88,CS,1513,MBC/DNC,no,no,no
87.5,ME,1513,MBC/DNC,no,no,no
87.5,IT,1513,MBC/DNC,no,no,no
87,CS,1513,SC,no,no,no
86,CS,1513,SCA,no,no,no
86,IT,1513,MBC/DNC,no,no,no
85.5,CS,1513,SCA,no,no,no
85.5,CS,1513,BC,no,no,no
85,ME,1513,SC,no,no,no
85,ME,1513,MBC/DNC,no,no,no
84.5,ME,1513,MBC/DNC,no,no,no
84.5,CS,1513,SC,no,no,no
84,IT,1513,SC,no,no,no
83,IT,1513,SC,no,no,no
82.5,ME,1513,MBC/DNC,no,no,no
81,EC,1513,SCA,no,no,no
81,ME,1513,SCA,no,no,no
80,EE,1513,MBC/DNC,no,no,no
80,IT,1513,MBC/DNC,no,no,no
80,ME,1513,MBC/DNC,no,no,no
80,EC,1513,SCA,no,no,no
149.25,BT,1514,SC,no,no,no
108.5,CE,1514,BC,no,no,no
81,BT,1514,BC,no,no,no
98.5,ME,1515,SC,no,no,no
82.5,CS,1515,BC,no,no,no
82,CS,1515,SC,no,no,no
81.25,CS,1515,SC,no,no,no
188.5,EC,1516,OC,no,no,no
187.5,EC,1516,BC,no,no,no
187.25,EC,1516,BC,no,no,no
186.75,EE,1516,SC,no,no,no
186,CE,1516,BC,no,no,no
186,CS,1516,BC,no,no,no
185.5,ME,1516,MBC/DNC,no,no,no
184.5,CS,1516,OC,no,no,no
184.5,CE,1516,MBC/DNC,no,no,no
183,CS,1516,BC,no,no,no
183,CS,1516,BC,no,no,no
183,EC,1516,BC,no,no,no
182,CS,1516,BC,no,no,no
182,EC,1516,MBC/DNC,no,no,no
181,CE,1516,SC,no,no,no
180.5,CS,1516,MBC/DNC,no,no,no
180.5,CS,1516,BC,no,no,no
179.5,CS,1516,BC,no,no,no
178,EE,1516,BC,no,no,no
188.5,EC,1516,MBC/DNC,no,no,no
183,EE,1516,MBC/DNC,no,no,no
182.5,EC,1516,BC,no,no,no
181,EC,1516,BC,no,no,no
179.5,EC,1516,BC,no,no,no
178.75,EE,1516,BC,no,no,no
177,EC,1516,BC,no,no,no
176.5,EC,1516,OC,no,no,no
176,EC,1516,BC,no,no,no
175,EC,1516,BC,no,no,no
175,EE,1516,BC,no,no,no
175,EC,1516,MBC/DNC,no,no,no
174,EC,1516,BC,no,no,no
173.5,EC,1516,BC,no,no,no
173,CS,1516,BC,no,no,no
173,CS,1516,BC,no,no,no
173,EC,1516,BC,no,no,no
173,EC,1516,BC,no,no,no
173,EC,1516,MBC/DNC,no,no,no
172.5,ME,1516,MBC/DNC,no,no,no
172,ME,1516,BC,no,no,no
172,EC,1516,MBC/DNC,no,no,no
171.5,EC,1516,BC,no,no,no
171.5,EC,1516,BC,no,no,no
171.5,CS,1516,BC,no,no,no
171,CS,1516,BC,no,no,no
171,CS,1516,MBC/DNC,no,no,no
171,EC,1516,BC,no,no,no
171,CS,1516,BC,no,no,no
170.5,EC,1516,BC,no,no,no
170.5,CS,1516,BC,no,no,no
169.5,CS,1516,BC,no,no,no
169.5,EC,1516,BC,no,no,no
169.5,ME,1516,BC,no,no,no
169,CS,1516,BC,no,no,no
169,EC,1516,BC,no,no,no
168.5,CS,1516,BC,no,no,no
168,EC,1516,MBC/DNC,no,no,no
167.5,EC,1516,BC,no,no,no
167.5,EC,1516,MBC/DNC,no,no,no
167.5,EC,1516,MBC/DNC,no,no,no
167.5,ME,1516,BC,no,no,no
167,ME,1516,MBC/DNC,no,no,no
167,CS,1516,BC,no,no,no
166.5,CE,1516,BC,no,no,no
166.5,EC,1516,BC,no,no,no
166,EE,1516,BC,no,no,no
165.5,CS,1516,BC,no,no,no
165.5,EC,1516,BC,no,no,no
165.5,EE,1516,BC,no,no,no
165,CS,1516,MBC/DNC,no,no,no
164.5,CS,1516,BC,no,no,no
164.5,CS,1516,BC,no,no,no
164,EC,1516,MBC/DNC,no,no,no
164,CS,1516,BC,no,no,no
164,CS,1516,SCA,no,no,no
164,EC,1516,BC,no,no,no
164,CS,1516,BC,no,no,no
164,EC,1516,BC,no,no,no
164,ME,1516,BC,no,no,no
164,CS,1516,MBC/DNC,no,no,no
164,CS,1516,MBC/DNC,no,no,no
163.5,CS,1516,MBC/DNC,no,no,no
163.5,CS,1516,BC,no,no,no
163.5,CS,1516,MBC/DNC,no,no,no
163,CS,1516,BC,no,no,no
162.5,EC,1516,MBC/DNC,no,no,no
162.5,CS,1516,BC,no,no,no
162.5,CS,1516,MBC/DNC,no,no,no
162.5,CS,1516,MBC/DNC,no,no,no
162,CS,1516,BC,no,no,no
162,EC,1516,BC,no,no,no
161.5,CS,1516,MBC/DNC,no,no,no
161.5,ME,1516,MBC/DNC,no,no,no
161.5,ME,1516,BC,no,no,no
161.5,CS,1516,BC,no,no,no
161,CS,1516,BC,no,no,no
160.5,CS,1516,BC,no,no,no
160.5,EE,1516,BC,no,no,no
160.5,EE,1516,OC,no,no,no
160,CS,1516,MBC/DNC,no,no,no
160,EC,1516,BC,no,no,no
160,EC,1516,MBC/DNC,no,no,no
160,EC,1516,BC,no,no,no
159.5,CS,1516,BC,no,no,no
159.5,EE,1516,BC,no,no,no
159.25,ME,1516,BC,no,no,no
159,CS,1516,MBC/DNC,no,no,no
159,CS,1516,MBC/DNC,no,no,no
159,EC,1516,BC,no,no,no
158.5,CS,1516,BC,no,no,no
158,EC,1516,BC,no,no,no
158,CS,1516,MBC/DNC,no,no,no
158,EC,1516,MBC/DNC,no,no,no
158,CS,1516,BCM,no,no,no
157.5,EC,1516,BC,no,no,no
157.5,EC,1516,BC,no,no,no
157.5,EC,1516,BC,no,no,no
157,EC,1516,BC,no,no,no
157,CE,1516,BC,no,no,no
157,EC,1516,BC,no,no,no
157,EC,1516,MBC/DNC,no,no,no
157,EE,1516,SC,no,no,no
156.5,ME,1516,MBC/DNC,no,no,no
156.5,EC,1516,BC,no,no,no
156.5,EE,1516,SC,no,no,no
156.5,EC,1516,BC,no,no,no
156.5,EE,1516,SC,no,no,no
156.5,CE,1516,MBC/DNC,no,no,no
156.25,EC,1516,MBC/DNC,no,no,no
156,EE,1516,BC,no,no,no
156,EC,1516,BC,no,no,no
156,EC,1516,BC,no,no,no
155.5,EE,1516,OC,no,no,no
155.5,EE,1516,BC,no,no,no
155.5,EC,1516,BC,no,no,no
155,EC,1516,MBC/DNC,no,no,no
155,EC,1516,BC,no,no,no
154.75,EC,1516,MBC/DNC,no,no,no
154.5,ME,1516,BC,no,no,no
154,EC,1516,MBC/DNC,no,no,no
154,ME,1516,MBC/DNC,no,no,no
154,CE,1516,BC,no,no,no
154,EC,1516,BC,no,no,no
154,CE,1516,BC,no,no,no
153.5,EC,1516,BC,no,no,no
153.5,EC,1516,MBC/DNC,no,no,no
153.5,CS,1516,SC,no,no,no
153.5,CE,1516,BC,no,no,no
153.5,EC,1516,BC,no,no,no
153.5,CE,1516,MBC/DNC,no,no,no
153,ME,1516,MBC/DNC,no,no,no
153,CE,1516,BC,no,no,no
153,EC,1516,BC,no,no,no
153,ME,1516,MBC/DNC,no,no,no
152.5,CS,1516,SC,no,no,no
152.5,EC,1516,MBC/DNC,no,no,no
152,EC,1516,MBC/DNC,no,no,no
152,EC,1516,MBC/DNC,no,no,no
152,ME,1516,MBC/DNC,no,no,no
152,EE,1516,MBC/DNC,no,no,no
152,ME,1516,MBC/DNC,no,no,no
152,EE,1516,BC,no,no,no
151.5,EC,1516,BC,no,no,no
151.5,CS,1516,SC,no,no,no
151.25,EE,1516,BC,no,no,no
151,ME,1516,MBC/DNC,no,no,no
151,EC,1516,MBC/DNC,no,no,no
151,EE,1516,MBC/DNC,no,no,no
151,CE,1516,MBC/DNC,no,no,no
150.5,ME,1516,MBC/DNC,no,no,no
150.5,EC,1516,MBC/DNC,no,no,no
150,EE,1516,MBC/DNC,no,no,no
150,ME,1516,MBC/DNC,no,no,no
150,EC,1516,SC,no,no,no
150,EE,1516,SC,no,no,no
180,EC,1516,BC,no,no,no
177,EC,1516,MBC/DNC,no,no,no
177,EC,1516,BC,no,no,no
176.5,EC,1516,BC,no,no,no
176,EC,1516,BC,no,no,no
174.5,EC,1516,BC,no,no,no
174.5,EC,1516,MBC/DNC,no,no,no
168.5,EC,1516,BC,no,no,no
167.5,EC,1516,BC,no,no,no
166,EC,1516,BC,no,no,no
164,EC,1516,MBC/DNC,no,no,no
158,EC,1516,MBC/DNC,no,no,no
157,EC,1516,MBC/DNC,no,no,no
156.5,EC,1516,BC,no,no,no
156.5,EE,1516,MBC/DNC,no,no,no
156,CS,1516,SC,no,no,no
153.5,EC,1516,BC,no,no,no
152.5,EE,1516,BC,no,no,no
149.5,EC,1516,MBC/DNC,no,no,no
149,EE,1516,BC,no,no,no
149,EC,1516,SC,no,no,no
149,EC,1516,BCM,no,no,no
149,EC,1516,MBC/DNC,no,no,no
149,ME,1516,MBC/DNC,no,no,no
149,EE,1516,BC,no,no,no
149,EE,1516,BC,no,no,no
149,CE,1516,MBC/DNC,no,no,no
148.5,EC,1516,MBC/DNC,no,no,no
148,EC,1516,SC,no,no,no
148,EC,1516,MBC/DNC,no,no,no
148,EE,1516,BC,no,no,no
148,CS,1516,SC,no,no,no
148,EE,1516,BC,no,no,no
147.5,ME,1516,BC,no,no,no
147.5,CE,1516,MBC/DNC,no,no,no
147,CE,1516,MBC/DNC,no,no,no
147,ME,1516,MBC/DNC,no,no,no
147,EE,1516,MBC/DNC,no,no,no
147,EE,1516,MBC/DNC,no,no,no
146.5,EE,1516,BC,no,no,no
146.5,CE,1516,BC,no,no,no
146,EE,1516,BC,no,no,no
146,CS,1516,SCA,no,no,no
145.75,EC,1516,SC,no,no,no
145.5,ME,1516,MBC/DNC,no,no,no
145.5,EE,1516,BC,no,no,no
145.5,EE,1516,MBC/DNC,no,no,no
145.5,EE,1516,BC,no,no,no
